epochs,fold1,fold2,fold3,fold4,fold5,fold6,fold7,fold8,fold9,fold10,avg
32,0.7735313773155212,0.7881262302398682,0.7797707915306091,0.7570801973342896,0.7850837707519531,0.763953447341919,0.7747143507003784,0.774394154548645,0.7550107836723328,0.7948395609855652,0.7746504664421081
33,0.7758049964904785,0.7903667092323303,0.7825236916542053,0.759971022605896,0.7878864407539368,0.7669621706008911,0.7774921655654907,0.7764156460762024,0.7576756477355957,0.797028660774231,0.7772127151489258
34,0.778971791267395,0.792708694934845,0.7839999198913574,0.7620514035224915,0.7902549505233765,0.769496500492096,0.7808412909507751,0.7793451547622681,0.7612974643707275,0.7994067072868347,0.7798373878002167
35,0.7816260457038879,0.7944536209106445,0.786932647228241,0.7633673548698425,0.7933120727539062,0.7722393870353699,0.7826969623565674,0.7817716002464294,0.7636291980743408,0.8011627197265625,0.7821191608905792
36,0.7851302623748779,0.7971603274345398,0.7891969084739685,0.7652710676193237,0.7947787642478943,0.7744801640510559,0.7854418158531189,0.7853055596351624,0.76777184009552,0.8042948842048645,0.7848831593990326
37,0.786950409412384,0.7994425892829895,0.7921281456947327,0.7671540379524231,0.7975238561630249,0.7765076756477356,0.7880885601043701,0.7873152494430542,0.76997309923172,0.8069450855255127,0.7872028708457947
38,0.7895495891571045,0.8015527725219727,0.79476398229599,0.7688614130020142,0.7995702624320984,0.7791041731834412,0.7905800342559814,0.7898848056793213,0.7731925249099731,0.8091861605644226,0.7896245718002319
39,0.7917215824127197,0.8033874034881592,0.7979454398155212,0.7713109254837036,0.8012059926986694,0.7810590863227844,0.7928818464279175,0.7918671369552612,0.7752189040184021,0.811046302318573,0.7917644619941712
40,0.7947311997413635,0.8056451082229614,0.8006176352500916,0.7736383676528931,0.8041350841522217,0.7836651802062988,0.795276403427124,0.7938811779022217,0.7775163650512695,0.8134482502937317,0.7942554771900177
41,0.796484112739563,0.8079983592033386,0.803210437297821,0.7772631049156189,0.8058451414108276,0.7859266400337219,0.7972269058227539,0.7963616847991943,0.7799519896507263,0.8154317140579224,0.7965700089931488
42,0.7991666793823242,0.8095762133598328,0.8052346706390381,0.7795438170433044,0.8080460429191589,0.7878753542900085,0.7998964786529541,0.7983672618865967,0.7817399501800537,0.8179168701171875,0.7987363338470459
43,0.8008744716644287,0.8120670318603516,0.8071689009666443,0.7819809913635254,0.8100003004074097,0.7901503443717957,0.8023673295974731,0.8007107973098755,0.7836524248123169,0.8197228908538818,0.8008695483207703
44,0.8040825724601746,0.8138063549995422,0.8097622394561768,0.7845713496208191,0.8120585680007935,0.7920135855674744,0.8041040897369385,0.8021370768547058,0.7856789231300354,0.8217873573303223,0.8030002117156982
45,0.8056819438934326,0.8156654834747314,0.8113403916358948,0.7870173454284668,0.8137641549110413,0.7938868403434753,0.8068323731422424,0.80445396900177,0.787569522857666,0.8231992125511169,0.8049411237239837
46,0.8075193762779236,0.8178523182868958,0.8136241436004639,0.7894792556762695,0.8156569004058838,0.7957778573036194,0.8084531426429749,0.8063480257987976,0.7894691824913025,0.8254844546318054,0.8069664657115936
47,0.8094568252563477,0.8197187781333923,0.8157324194908142,0.7916476726531982,0.8177152276039124,0.7977588772773743,0.8109008073806763,0.8084173798561096,0.791641354560852,0.8274428844451904,0.8090432226657868
48,0.8111289739608765,0.8217387795448303,0.8172796964645386,0.7940808534622192,0.8198524117469788,0.8004024028778076,0.8127516508102417,0.81038898229599,0.793656587600708,0.8294961452484131,0.8110776484012604
49,0.8129910826683044,0.8236367106437683,0.8193078637123108,0.7952868938446045,0.8209474086761475,0.8022611141204834,0.8152040243148804,0.8120597004890442,0.7958390712738037,0.8309385776519775,0.8128472447395325
50,0.8154773116111755,0.8252379894256592,0.8215599060058594,0.7979483008384705,0.8236215710639954,0.8047027587890625,0.8165488839149475,0.814132809638977,0.7979512810707092,0.8328726291656494,0.8150053441524505
